,xPos,yPos,zPos,Energy,Efficiency
559,0.0,445.0,0.0,0.39169,0.0004253
560,0.0,450.0,0.0,0.39169,0.0004235
561,0.0,455.0,0.0,0.39169,0.00040725
562,0.0,460.0,0.0,0.39169,0.00040075
563,0.0,465.0,0.0,0.39169,0.00038425
564,0.0,470.0,0.0,0.39169,0.000394
565,0.0,475.0,0.0,0.39169,0.0003785
566,0.0,480.0,0.0,0.39169,0.0003717
567,0.0,485.0,0.0,0.39169,0.00036315
568,0.0,490.0,0.0,0.39169,0.0003526
569,0.0,495.0,0.0,0.39169,0.0003529
570,0.0,500.0,0.0,0.39169,0.0003451
571,0.0,505.0,0.0,0.39169,0.00033025
572,0.0,510.0,0.0,0.39169,0.0003337
573,0.0,515.0,0.0,0.39169,0.00033165
574,0.0,520.0,0.0,0.39169,0.00031045
575,0.0,525.0,0.0,0.39169,0.00031185
576,0.0,530.0,0.0,0.39169,0.0003074
577,0.0,535.0,0.0,0.39169,0.0003033
578,0.0,540.0,0.0,0.39169,0.00029985
579,0.0,545.0,0.0,0.39169,0.00028915
580,0.0,550.0,0.0,0.39169,0.00028765
581,0.0,555.0,0.0,0.39169,0.0002778
582,0.0,560.0,0.0,0.39169,0.0002704
583,0.0,565.0,0.0,0.39169,0.00027525
584,0.0,570.0,0.0,0.39169,0.000258
585,0.0,575.0,0.0,0.39169,0.00026685
586,0.0,580.0,0.0,0.39169,0.0002591
587,0.0,585.0,0.0,0.39169,0.00025355
588,0.0,590.0,0.0,0.39169,0.0002556
589,0.0,595.0,0.0,0.39169,0.0002466
590,0.0,600.0,0.0,0.39169,0.00024025
591,0.0,605.0,0.0,0.39169,0.0002369
592,0.0,610.0,0.0,0.39169,0.0002378
593,0.0,615.0,0.0,0.39169,0.00023125
594,0.0,620.0,0.0,0.39169,0.0002234
595,0.0,625.0,0.0,0.39169,0.0002317
596,0.0,630.0,0.0,0.39169,0.0002197
597,0.0,635.0,0.0,0.39169,0.0002189
598,0.0,640.0,0.0,0.39169,0.0002135
599,0.0,645.0,0.0,0.39169,0.00021645
600,0.0,150.0,0.0,0.6617,0.0020459
601,0.0,155.0,0.0,0.6617,0.0019213
602,0.0,160.0,0.0,0.6617,0.0018069
603,0.0,165.0,0.0,0.6617,0.00172735
604,0.0,170.0,0.0,0.6617,0.00161565
605,0.0,175.0,0.0,0.6617,0.00155005
606,0.0,180.0,0.0,0.6617,0.00149255
607,0.0,185.0,0.0,0.6617,0.00140575
608,0.0,190.0,0.0,0.6617,0.0013296
609,0.0,195.0,0.0,0.6617,0.0012819
610,0.0,200.0,0.0,0.6617,0.00123765
611,0.0,205.0,0.0,0.6617,0.00117015
612,0.0,210.0,0.0,0.6617,0.00113875
613,0.0,215.0,0.0,0.6617,0.0010851
614,0.0,220.0,0.0,0.6617,0.0010302
615,0.0,225.0,0.0,0.6617,0.0009928
616,0.0,230.0,0.0,0.6617,0.00094935
617,0.0,235.0,0.0,0.6617,0.00092195
618,0.0,240.0,0.0,0.6617,0.0008886
619,0.0,245.0,0.0,0.6617,0.00084805
620,0.0,250.0,0.0,0.6617,0.00082035
621,0.0,255.0,0.0,0.6617,0.00079005
622,0.0,260.0,0.0,0.6617,0.0007594
623,0.0,265.0,0.0,0.6617,0.000728
624,0.0,270.0,0.0,0.6617,0.00070695
625,0.0,275.0,0.0,0.6617,0.0006947
626,0.0,280.0,0.0,0.6617,0.00067125
627,0.0,285.0,0.0,0.6617,0.00063335
628,0.0,290.0,0.0,0.6617,0.00063385
629,0.0,295.0,0.0,0.6617,0.00060235
630,0.0,300.0,0.0,0.6617,0.0005931
631,0.0,305.0,0.0,0.6617,0.00056425
632,0.0,310.0,0.0,0.6617,0.00054915
633,0.0,315.0,0.0,0.6617,0.000527
634,0.0,320.0,0.0,0.6617,0.0005263
635,0.0,325.0,0.0,0.6617,0.00050745
636,0.0,330.0,0.0,0.6617,0.0004981
637,0.0,335.0,0.0,0.6617,0.00047625
638,0.0,340.0,0.0,0.6617,0.0004639
639,0.0,345.0,0.0,0.6617,0.000448
640,0.0,350.0,0.0,0.6617,0.0004392
641,0.0,355.0,0.0,0.6617,0.0004252
642,0.0,360.0,0.0,0.6617,0.00041495
643,0.0,365.0,0.0,0.6617,0.0004094
644,0.0,370.0,0.0,0.6617,0.0003954
645,0.0,375.0,0.0,0.6617,0.00038825
646,0.0,380.0,0.0,0.6617,0.00037745
647,0.0,385.0,0.0,0.6617,0.0003707
648,0.0,390.0,0.0,0.6617,0.00035305
649,0.0,395.0,0.0,0.6617,0.0003439
650,0.0,400.0,0.0,0.6617,0.0003363
651,0.0,405.0,0.0,0.6617,0.0003349
652,0.0,410.0,0.0,0.6617,0.00032395
653,0.0,415.0,0.0,0.6617,0.00031695
654,0.0,420.0,0.0,0.6617,0.00031575
655,0.0,425.0,0.0,0.6617,0.0003035
656,0.0,430.0,0.0,0.6617,0.00029715
657,0.0,435.0,0.0,0.6617,0.00028995
658,0.0,440.0,0.0,0.6617,0.00028285
659,0.0,445.0,0.0,0.6617,0.0002803
660,0.0,450.0,0.0,0.6617,0.00027015
661,0.0,455.0,0.0,0.6617,0.0002652
662,0.0,460.0,0.0,0.6617,0.000262
663,0.0,465.0,0.0,0.6617,0.0002585
664,0.0,470.0,0.0,0.6617,0.0002474
665,0.0,475.0,0.0,0.6617,0.00024805
666,0.0,480.0,0.0,0.6617,0.00024095
667,0.0,485.0,0.0,0.6617,0.0002406
668,0.0,490.0,0.0,0.6617,0.00023695
669,0.0,495.0,0.0,0.6617,0.00023165
670,0.0,500.0,0.0,0.6617,0.00022225
671,0.0,505.0,0.0,0.6617,0.00021955
672,0.0,510.0,0.0,0.6617,0.0002164
673,0.0,515.0,0.0,0.6617,0.00020935
674,0.0,520.0,0.0,0.6617,0.00020825
675,0.0,525.0,0.0,0.6617,0.0001999
676,0.0,530.0,0.0,0.6617,0.000204
677,0.0,535.0,0.0,0.6617,0.0001973
678,0.0,540.0,0.0,0.6617,0.000191
679,0.0,545.0,0.0,0.6617,0.00018935
680,0.0,550.0,0.0,0.6617,0.00018845
681,0.0,555.0,0.0,0.6617,0.0001815
682,0.0,560.0,0.0,0.6617,0.00017815
683,0.0,565.0,0.0,0.6617,0.0001782
684,0.0,570.0,0.0,0.6617,0.00017155
685,0.0,575.0,0.0,0.6617,0.000171
686,0.0,580.0,0.0,0.6617,0.00016695
687,0.0,585.0,0.0,0.6617,0.00016175
688,0.0,590.0,0.0,0.6617,0.00015965
689,0.0,595.0,0.0,0.6617,0.00015945
690,0.0,600.0,0.0,0.6617,0.00016245
691,0.0,605.0,0.0,0.6617,0.00015055
692,0.0,610.0,0.0,0.6617,0.000156
693,0.0,615.0,0.0,0.6617,0.00014765
694,0.0,620.0,0.0,0.6617,0.00014485
695,0.0,625.0,0.0,0.6617,0.0001434
696,0.0,630.0,0.0,0.6617,0.0001454
697,0.0,635.0,0.0,0.6617,0.0001425
698,0.0,640.0,0.0,0.6617,0.0001351
699,0.0,645.0,0.0,0.6617,0.0001429
700,0.0,150.0,0.0,0.89806,0.00159245
701,0.0,155.0,0.0,0.89806,0.00151335
702,0.0,160.0,0.0,0.89806,0.0014324
703,0.0,165.0,0.0,0.89806,0.0013589
704,0.0,170.0,0.0,0.89806,0.00127625
705,0.0,175.0,0.0,0.89806,0.00122805
706,0.0,180.0,0.0,0.89806,0.0011621
707,0.0,185.0,0.0,0.89806,0.0010947
708,0.0,190.0,0.0,0.89806,0.0010682
709,0.0,195.0,0.0,0.89806,0.0010072
710,0.0,200.0,0.0,0.89806,0.0009615
711,0.0,205.0,0.0,0.89806,0.0009189
712,0.0,210.0,0.0,0.89806,0.00088235
713,0.0,215.0,0.0,0.89806,0.00085345
714,0.0,220.0,0.0,0.89806,0.00081715
715,0.0,225.0,0.0,0.89806,0.0007696
716,0.0,230.0,0.0,0.89806,0.00075335
717,0.0,235.0,0.0,0.89806,0.00072625
718,0.0,240.0,0.0,0.89806,0.00069905
719,0.0,245.0,0.0,0.89806,0.00066745
720,0.0,250.0,0.0,0.89806,0.000646
721,0.0,255.0,0.0,0.89806,0.00062435
722,0.0,260.0,0.0,0.89806,0.00059945
723,0.0,265.0,0.0,0.89806,0.0005858
724,0.0,270.0,0.0,0.89806,0.00055065
725,0.0,275.0,0.0,0.89806,0.00053755
726,0.0,280.0,0.0,0.89806,0.00052565
727,0.0,285.0,0.0,0.89806,0.00051115
728,0.0,290.0,0.0,0.89806,0.0005019
729,0.0,295.0,0.0,0.89806,0.000481
730,0.0,300.0,0.0,0.89806,0.0004623
731,0.0,305.0,0.0,0.89806,0.00044665
732,0.0,310.0,0.0,0.89806,0.0004404
733,0.0,315.0,0.0,0.89806,0.0004207
734,0.0,320.0,0.0,0.89806,0.00041045
735,0.0,325.0,0.0,0.89806,0.00040345
736,0.0,330.0,0.0,0.89806,0.00038715
737,0.0,335.0,0.0,0.89806,0.0003763
738,0.0,340.0,0.0,0.89806,0.00037245
739,0.0,345.0,0.0,0.89806,0.00035905
740,0.0,350.0,0.0,0.89806,0.00034685
741,0.0,355.0,0.0,0.89806,0.00033895
742,0.0,360.0,0.0,0.89806,0.00033115
743,0.0,365.0,0.0,0.89806,0.000321
744,0.0,370.0,0.0,0.89806,0.0003139
745,0.0,375.0,0.0,0.89806,0.00030545
746,0.0,380.0,0.0,0.89806,0.0002945
747,0.0,385.0,0.0,0.89806,0.0002946
748,0.0,390.0,0.0,0.89806,0.00029035
749,0.0,395.0,0.0,0.89806,0.0002776
750,0.0,400.0,0.0,0.89806,0.00026735
751,0.0,405.0,0.0,0.89806,0.0002676
752,0.0,410.0,0.0,0.89806,0.00026245
753,0.0,415.0,0.0,0.89806,0.0002517
754,0.0,420.0,0.0,0.89806,0.0002463
755,0.0,425.0,0.0,0.89806,0.00023925
756,0.0,430.0,0.0,0.89806,0.0002411
757,0.0,435.0,0.0,0.89806,0.0002317
758,0.0,440.0,0.0,0.89806,0.00022695
759,0.0,445.0,0.0,0.89806,0.00022315
760,0.0,450.0,0.0,0.89806,0.00021675
761,0.0,455.0,0.0,0.89806,0.0002122
762,0.0,460.0,0.0,0.89806,0.000206
763,0.0,465.0,0.0,0.89806,0.00020515
764,0.0,470.0,0.0,0.89806,0.00019825
765,0.0,475.0,0.0,0.89806,0.0002031
766,0.0,480.0,0.0,0.89806,0.0001906
767,0.0,485.0,0.0,0.89806,0.00018355
768,0.0,490.0,0.0,0.89806,0.0001891
769,0.0,495.0,0.0,0.89806,0.00017515
770,0.0,500.0,0.0,0.89806,0.00018455
771,0.0,505.0,0.0,0.89806,0.0001758
772,0.0,510.0,0.0,0.89806,0.0001705
773,0.0,515.0,0.0,0.89806,0.0001656
774,0.0,520.0,0.0,0.89806,0.00016605
775,0.0,525.0,0.0,0.89806,0.0001557
776,0.0,530.0,0.0,0.89806,0.00015955
777,0.0,535.0,0.0,0.89806,0.00015935
778,0.0,540.0,0.0,0.89806,0.0001497
779,0.0,545.0,0.0,0.89806,0.0001491
780,0.0,550.0,0.0,0.89806,0.00014705
781,0.0,555.0,0.0,0.89806,0.0001479
782,0.0,560.0,0.0,0.89806,0.0001433
783,0.0,565.0,0.0,0.89806,0.0001411
784,0.0,570.0,0.0,0.89806,0.00014335
785,0.0,575.0,0.0,0.89806,0.0001383
786,0.0,580.0,0.0,0.89806,0.00013425
787,0.0,585.0,0.0,0.89806,0.00012615
788,0.0,590.0,0.0,0.89806,0.00013045
789,0.0,595.0,0.0,0.89806,0.0001272
790,0.0,600.0,0.0,0.89806,0.0001288
791,0.0,605.0,0.0,0.89806,0.0001214
792,0.0,610.0,0.0,0.89806,0.0001218
793,0.0,615.0,0.0,0.89806,0.0001199
794,0.0,620.0,0.0,0.89806,0.0001177
795,0.0,625.0,0.0,0.89806,0.000115
796,0.0,630.0,0.0,0.89806,0.0001178
797,0.0,635.0,0.0,0.89806,0.0001132
798,0.0,640.0,0.0,0.89806,0.0001087
799,0.0,645.0,0.0,0.89806,0.00011215
800,0.0,150.0,0.0,1.17324,0.00131485
801,0.0,155.0,0.0,1.17324,0.00123535
802,0.0,160.0,0.0,1.17324,0.0011726
803,0.0,165.0,0.0,1.17324,0.0010993
804,0.0,170.0,0.0,1.17324,0.0010421
805,0.0,175.0,0.0,1.17324,0.000999
806,0.0,180.0,0.0,1.17324,0.00094115
807,0.0,185.0,0.0,1.17324,0.00090095
808,0.0,190.0,0.0,1.17324,0.0008544
809,0.0,195.0,0.0,1.17324,0.0008255
810,0.0,200.0,0.0,1.17324,0.0007804
811,0.0,205.0,0.0,1.17324,0.00074715
812,0.0,210.0,0.0,1.17324,0.0007128
813,0.0,215.0,0.0,1.17324,0.00069035
814,0.0,220.0,0.0,1.17324,0.0006744
815,0.0,225.0,0.0,1.17324,0.00063715
816,0.0,230.0,0.0,1.17324,0.0006094
817,0.0,235.0,0.0,1.17324,0.0005902
818,0.0,240.0,0.0,1.17324,0.0005655
819,0.0,245.0,0.0,1.17324,0.000544
820,0.0,250.0,0.0,1.17324,0.00052385
821,0.0,255.0,0.0,1.17324,0.0005071
822,0.0,260.0,0.0,1.17324,0.00049075
823,0.0,265.0,0.0,1.17324,0.00046755
824,0.0,270.0,0.0,1.17324,0.0004596
825,0.0,275.0,0.0,1.17324,0.00045185
826,0.0,280.0,0.0,1.17324,0.00042275
827,0.0,285.0,0.0,1.17324,0.0004114
828,0.0,290.0,0.0,1.17324,0.00039355
829,0.0,295.0,0.0,1.17324,0.00039215
830,0.0,300.0,0.0,1.17324,0.0003791
831,0.0,305.0,0.0,1.17324,0.00036
832,0.0,310.0,0.0,1.17324,0.0003546
833,0.0,315.0,0.0,1.17324,0.0003424
834,0.0,320.0,0.0,1.17324,0.00032665
835,0.0,325.0,0.0,1.17324,0.00032555
836,0.0,330.0,0.0,1.17324,0.00031505
837,0.0,335.0,0.0,1.17324,0.0003075
838,0.0,340.0,0.0,1.17324,0.00029
839,0.0,345.0,0.0,1.17324,0.00028305
840,0.0,350.0,0.0,1.17324,0.0002828
841,0.0,355.0,0.0,1.17324,0.0002826
842,0.0,360.0,0.0,1.17324,0.00026845
843,0.0,365.0,0.0,1.17324,0.00026755
844,0.0,370.0,0.0,1.17324,0.0002558
845,0.0,375.0,0.0,1.17324,0.0002479
846,0.0,380.0,0.0,1.17324,0.00023135
847,0.0,385.0,0.0,1.17324,0.00023825
848,0.0,390.0,0.0,1.17324,0.0002277
849,0.0,395.0,0.0,1.17324,0.00022905
850,0.0,400.0,0.0,1.17324,0.0002223
851,0.0,405.0,0.0,1.17324,0.00021135
852,0.0,410.0,0.0,1.17324,0.00020605
853,0.0,415.0,0.0,1.17324,0.00020195
854,0.0,420.0,0.0,1.17324,0.000202
855,0.0,425.0,0.0,1.17324,0.0001978
856,0.0,430.0,0.0,1.17324,0.00018935
857,0.0,435.0,0.0,1.17324,0.00018895
858,0.0,440.0,0.0,1.17324,0.0001869
859,0.0,445.0,0.0,1.17324,0.0001785
860,0.0,450.0,0.0,1.17324,0.0001765
861,0.0,455.0,0.0,1.17324,0.0001718
862,0.0,460.0,0.0,1.17324,0.0001668
863,0.0,465.0,0.0,1.17324,0.00016695
864,0.0,470.0,0.0,1.17324,0.00016225
865,0.0,475.0,0.0,1.17324,0.0001569
866,0.0,480.0,0.0,1.17324,0.00015335
867,0.0,485.0,0.0,1.17324,0.0001554
868,0.0,490.0,0.0,1.17324,0.0001471
869,0.0,495.0,0.0,1.17324,0.00014365
870,0.0,500.0,0.0,1.17324,0.0001457
871,0.0,505.0,0.0,1.17324,0.0001416
872,0.0,510.0,0.0,1.17324,0.00013935
873,0.0,515.0,0.0,1.17324,0.0001333
874,0.0,520.0,0.0,1.17324,0.0001319
875,0.0,525.0,0.0,1.17324,0.00013005
876,0.0,530.0,0.0,1.17324,0.000131
877,0.0,535.0,0.0,1.17324,0.00012545
878,0.0,540.0,0.0,1.17324,0.0001204
879,0.0,545.0,0.0,1.17324,0.0001198
880,0.0,550.0,0.0,1.17324,0.00012055
881,0.0,555.0,0.0,1.17324,0.0001172
882,0.0,560.0,0.0,1.17324,0.00011755
883,0.0,565.0,0.0,1.17324,0.00011705
884,0.0,570.0,0.0,1.17324,0.0001092
885,0.0,575.0,0.0,1.17324,0.00010905
886,0.0,580.0,0.0,1.17324,0.0001045
887,0.0,585.0,0.0,1.17324,0.00010795
888,0.0,590.0,0.0,1.17324,0.00010615
889,0.0,595.0,0.0,1.17324,0.0001044
890,0.0,600.0,0.0,1.17324,0.00010255
891,0.0,605.0,0.0,1.17324,0.00010135
892,0.0,610.0,0.0,1.17324,0.00010025
893,0.0,615.0,0.0,1.17324,9.49e-05
894,0.0,620.0,0.0,1.17324,9.54e-05
895,0.0,625.0,0.0,1.17324,9.025e-05
896,0.0,630.0,0.0,1.17324,9.57e-05
897,0.0,635.0,0.0,1.17324,8.92e-05
898,0.0,640.0,0.0,1.17324,8.9e-05
899,0.0,645.0,0.0,1.17324,8.765e-05
900,0.0,150.0,0.0,1.3325,0.00118245
901,0.0,155.0,0.0,1.3325,0.0011124
902,0.0,160.0,0.0,1.3325,0.0010436
903,0.0,165.0,0.0,1.3325,0.00098035
904,0.0,170.0,0.0,1.3325,0.0009526
905,0.0,175.0,0.0,1.3325,0.000907
906,0.0,180.0,0.0,1.3325,0.0008508
907,0.0,185.0,0.0,1.3325,0.00081875
908,0.0,190.0,0.0,1.3325,0.0007844
909,0.0,195.0,0.0,1.3325,0.00074465
910,0.0,200.0,0.0,1.3325,0.0007058
911,0.0,205.0,0.0,1.3325,0.00068025
912,0.0,210.0,0.0,1.3325,0.0006583
913,0.0,215.0,0.0,1.3325,0.00060745
914,0.0,220.0,0.0,1.3325,0.0005944
915,0.0,225.0,0.0,1.3325,0.00058
916,0.0,230.0,0.0,1.3325,0.0005489
917,0.0,235.0,0.0,1.3325,0.0005292
918,0.0,240.0,0.0,1.3325,0.0005044
919,0.0,245.0,0.0,1.3325,0.00049805
920,0.0,250.0,0.0,1.3325,0.00047935
921,0.0,255.0,0.0,1.3325,0.00046245
922,0.0,260.0,0.0,1.3325,0.00044405
923,0.0,265.0,0.0,1.3325,0.00043265
924,0.0,270.0,0.0,1.3325,0.00040935
925,0.0,275.0,0.0,1.3325,0.00040195
926,0.0,280.0,0.0,1.3325,0.0003903
927,0.0,285.0,0.0,1.3325,0.000379
928,0.0,290.0,0.0,1.3325,0.0003622
929,0.0,295.0,0.0,1.3325,0.0003526
930,0.0,300.0,0.0,1.3325,0.00033135
931,0.0,305.0,0.0,1.3325,0.00032775
932,0.0,310.0,0.0,1.3325,0.00032315
933,0.0,315.0,0.0,1.3325,0.0003165
934,0.0,320.0,0.0,1.3325,0.00030075
935,0.0,325.0,0.0,1.3325,0.00028955
936,0.0,330.0,0.0,1.3325,0.00028815
937,0.0,335.0,0.0,1.3325,0.0002779
938,0.0,340.0,0.0,1.3325,0.0002723
939,0.0,345.0,0.0,1.3325,0.00026485
940,0.0,350.0,0.0,1.3325,0.00025565
941,0.0,355.0,0.0,1.3325,0.0002524
942,0.0,360.0,0.0,1.3325,0.00024
943,0.0,365.0,0.0,1.3325,0.0002409
944,0.0,370.0,0.0,1.3325,0.00023265
945,0.0,375.0,0.0,1.3325,0.00021745
946,0.0,380.0,0.0,1.3325,0.00022465
947,0.0,385.0,0.0,1.3325,0.00021595
948,0.0,390.0,0.0,1.3325,0.00020525
949,0.0,395.0,0.0,1.3325,0.00020165
950,0.0,400.0,0.0,1.3325,0.00019825
951,0.0,405.0,0.0,1.3325,0.0001955
952,0.0,410.0,0.0,1.3325,0.00019155
953,0.0,415.0,0.0,1.3325,0.0001852
954,0.0,420.0,0.0,1.3325,0.0001797
955,0.0,425.0,0.0,1.3325,0.00018005
956,0.0,430.0,0.0,1.3325,0.00017665
957,0.0,435.0,0.0,1.3325,0.0001721
958,0.0,440.0,0.0,1.3325,0.00016865
959,0.0,445.0,0.0,1.3325,0.000164
960,0.0,450.0,0.0,1.3325,0.00016115
961,0.0,455.0,0.0,1.3325,0.00015495
962,0.0,460.0,0.0,1.3325,0.000155
963,0.0,465.0,0.0,1.3325,0.0001526
964,0.0,470.0,0.0,1.3325,0.0001451
965,0.0,475.0,0.0,1.3325,0.00014385
966,0.0,480.0,0.0,1.3325,0.00014025
967,0.0,485.0,0.0,1.3325,0.00013965
968,0.0,490.0,0.0,1.3325,0.0001366
969,0.0,495.0,0.0,1.3325,0.0001315
970,0.0,500.0,0.0,1.3325,0.00013675
971,0.0,505.0,0.0,1.3325,0.0001285
972,0.0,510.0,0.0,1.3325,0.00012075
973,0.0,515.0,0.0,1.3325,0.0001225
974,0.0,520.0,0.0,1.3325,0.0001244
975,0.0,525.0,0.0,1.3325,0.00012495
976,0.0,530.0,0.0,1.3325,0.0001186
977,0.0,535.0,0.0,1.3325,0.0001162
978,0.0,540.0,0.0,1.3325,0.0001149
979,0.0,545.0,0.0,1.3325,0.00011195
980,0.0,550.0,0.0,1.3325,0.00011075
981,0.0,555.0,0.0,1.3325,0.0001059
982,0.0,560.0,0.0,1.3325,0.0001018
983,0.0,565.0,0.0,1.3325,0.0001048
984,0.0,570.0,0.0,1.3325,0.00010095
985,0.0,575.0,0.0,1.3325,9.435e-05
986,0.0,580.0,0.0,1.3325,9.505e-05
987,0.0,585.0,0.0,1.3325,9.32e-05
988,0.0,590.0,0.0,1.3325,9.645e-05
989,0.0,595.0,0.0,1.3325,9.695e-05
990,0.0,600.0,0.0,1.3325,9.315e-05
991,0.0,605.0,0.0,1.3325,9.15e-05
992,0.0,610.0,0.0,1.3325,8.655e-05
993,0.0,615.0,0.0,1.3325,8.835e-05
994,0.0,620.0,0.0,1.3325,9.06e-05
995,0.0,625.0,0.0,1.3325,8.52e-05
996,0.0,630.0,0.0,1.3325,8.465e-05
997,0.0,635.0,0.0,1.3325,8.505e-05
998,0.0,640.0,0.0,1.3325,8.19e-05
999,0.0,645.0,0.0,1.3325,7.83e-05
1000,0.0,150.0,0.0,1.83608,0.0008901
1001,0.0,155.0,0.0,1.83608,0.00084455
1002,0.0,160.0,0.0,1.83608,0.000807
1003,0.0,165.0,0.0,1.83608,0.00076355
1004,0.0,170.0,0.0,1.83608,0.00072455
1005,0.0,175.0,0.0,1.83608,0.0006927
1006,0.0,180.0,0.0,1.83608,0.0006558
1007,0.0,185.0,0.0,1.83608,0.00062565
1008,0.0,190.0,0.0,1.83608,0.00059745
1009,0.0,195.0,0.0,1.83608,0.0005633
1010,0.0,200.0,0.0,1.83608,0.00054105
1011,0.0,205.0,0.0,1.83608,0.0005217
1012,0.0,210.0,0.0,1.83608,0.0005043
1013,0.0,215.0,0.0,1.83608,0.0004715
1014,0.0,220.0,0.0,1.83608,0.00046085
1015,0.0,225.0,0.0,1.83608,0.00044155
1016,0.0,230.0,0.0,1.83608,0.0004222
1017,0.0,235.0,0.0,1.83608,0.0004075
1018,0.0,240.0,0.0,1.83608,0.00039015
1019,0.0,245.0,0.0,1.83608,0.0003769
1020,0.0,250.0,0.0,1.83608,0.0003622
1021,0.0,255.0,0.0,1.83608,0.00034725
1022,0.0,260.0,0.0,1.83608,0.000338
1023,0.0,265.0,0.0,1.83608,0.00032465
1024,0.0,270.0,0.0,1.83608,0.0003142
1025,0.0,275.0,0.0,1.83608,0.0003046
1026,0.0,280.0,0.0,1.83608,0.0003
1027,0.0,285.0,0.0,1.83608,0.0002893
1028,0.0,290.0,0.0,1.83608,0.00028335
1029,0.0,295.0,0.0,1.83608,0.00026925
1030,0.0,300.0,0.0,1.83608,0.0002579
1031,0.0,305.0,0.0,1.83608,0.0002475
1032,0.0,310.0,0.0,1.83608,0.0002467
1033,0.0,315.0,0.0,1.83608,0.0002368
1034,0.0,320.0,0.0,1.83608,0.00023355
1035,0.0,325.0,0.0,1.83608,0.0002243
1036,0.0,330.0,0.0,1.83608,0.0002124
1037,0.0,335.0,0.0,1.83608,0.00020775
1038,0.0,340.0,0.0,1.83608,0.00020925
1039,0.0,345.0,0.0,1.83608,0.00020285
1040,0.0,350.0,0.0,1.83608,0.0002003
1041,0.0,355.0,0.0,1.83608,0.0001899
1042,0.0,360.0,0.0,1.83608,0.0001868
1043,0.0,365.0,0.0,1.83608,0.0001825
1044,0.0,370.0,0.0,1.83608,0.00017735
1045,0.0,375.0,0.0,1.83608,0.00017455
1046,0.0,380.0,0.0,1.83608,0.00016665
1047,0.0,385.0,0.0,1.83608,0.00016385
1048,0.0,390.0,0.0,1.83608,0.0001594
1049,0.0,395.0,0.0,1.83608,0.00015515
1050,0.0,400.0,0.0,1.83608,0.00015505
1051,0.0,405.0,0.0,1.83608,0.0001458
1052,0.0,410.0,0.0,1.83608,0.0001416
1053,0.0,415.0,0.0,1.83608,0.0001434
1054,0.0,420.0,0.0,1.83608,0.0001405
1055,0.0,425.0,0.0,1.83608,0.00013775
1056,0.0,430.0,0.0,1.83608,0.0001325
1057,0.0,435.0,0.0,1.83608,0.0001282
1058,0.0,440.0,0.0,1.83608,0.00012615
1059,0.0,445.0,0.0,1.83608,0.0001271
1060,0.0,450.0,0.0,1.83608,0.00012175
1061,0.0,455.0,0.0,1.83608,0.00012245
1062,0.0,460.0,0.0,1.83608,0.00011965
1063,0.0,465.0,0.0,1.83608,0.000117
1064,0.0,470.0,0.0,1.83608,0.00011445
1065,0.0,475.0,0.0,1.83608,0.0001124
1066,0.0,480.0,0.0,1.83608,0.00011095
1067,0.0,485.0,0.0,1.83608,0.00010735
1068,0.0,490.0,0.0,1.83608,0.0001048
1069,0.0,495.0,0.0,1.83608,0.00010185
1070,0.0,500.0,0.0,1.83608,9.685e-05
1071,0.0,505.0,0.0,1.83608,9.795e-05
1072,0.0,510.0,0.0,1.83608,9.625e-05
1073,0.0,515.0,0.0,1.83608,9.255e-05
1074,0.0,520.0,0.0,1.83608,9.49e-05
1075,0.0,525.0,0.0,1.83608,9.095e-05
1076,0.0,530.0,0.0,1.83608,9.115e-05
1077,0.0,535.0,0.0,1.83608,8.49e-05
1078,0.0,540.0,0.0,1.83608,8.76e-05
1079,0.0,545.0,0.0,1.83608,8.535e-05
1080,0.0,550.0,0.0,1.83608,8.475e-05
1081,0.0,555.0,0.0,1.83608,8.015e-05
1082,0.0,560.0,0.0,1.83608,7.985e-05
1083,0.0,565.0,0.0,1.83608,7.865e-05
1084,0.0,570.0,0.0,1.83608,7.75e-05
1085,0.0,575.0,0.0,1.83608,7.435e-05
1086,0.0,580.0,0.0,1.83608,7.385e-05
1087,0.0,585.0,0.0,1.83608,7.18e-05
1088,0.0,590.0,0.0,1.83608,7.6e-05
1089,0.0,595.0,0.0,1.83608,7.115e-05
1090,0.0,600.0,0.0,1.83608,7.28e-05
1091,0.0,605.0,0.0,1.83608,7.255e-05
1092,0.0,610.0,0.0,1.83608,6.655e-05
1093,0.0,615.0,0.0,1.83608,6.78e-05
1094,0.0,620.0,0.0,1.83608,6.64e-05
1095,0.0,625.0,0.0,1.83608,6.575e-05
1096,0.0,630.0,0.0,1.83608,6.64e-05
1097,0.0,635.0,0.0,1.83608,6.265e-05
1098,0.0,640.0,0.0,1.83608,5.955e-05
1099,0.0,645.0,0.0,1.83608,6.225e-05
